title,artist,i,me,my,myself,we,our,ours,ourselves,you,your,yours,yourself,yourselves,he,him,his,himself,she,her,hers,herself,it,its,itself,they,them,their,theirs,themselves,what,which,who,whom,this,that,these,those,am,is,are,was,were,be,been,being,have,has,had,having,do,does,did,doing,a,an,the,and,but,if,or,because,as,until,while,of,at,by,for,with,about,against,between,into,through,during,before,after,above,below,to,from,up,down,in,out,on,off,over,under,again,further,then,once,here,there,when,where,why,how,all,any,both,each,few,more,most,other,some,such,no,nor,not,only,own,same,so,than,too,very,s,t,can,will,just,don,should,now,d,ll,m,o,re,ve,y,ain,aren,couldn,didn,doesn,hadn,hasn,haven,isn,ma,mightn,mustn,needn,shan,shouldn,wasn,weren,won,wouldn,NN,NNP,DT,IN,JJ,NNS,CC,PRP,VB,VBG,im,like,na,got,oh,dont,know,love,get,go,baby,wan,make,yeah,youre,cause,girl,see,want,cant,gon,one,let,aint,say,never,right,take,time,back,period,comma,colon,semi-colon,dash,single quote,double quotes,left paren,right paren,question mark,average characters,uniqueness,average words,num long words
the house that built me,miranda lambert,0.0790378006873,0.0171821305842,0.00687285223368,0.0,0.0,0.0,0.0,0.0,0.020618556701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103092783505,0.0103092783505,0.0,0.00343642611684,0.0,0.0,0.0,0.0,0.0,0.0,0.00343642611684,0.0,0.0240549828179,0.0274914089347,0.00343642611684,0.00343642611684,0.0,0.00687285223368,0.00343642611684,0.0,0.00343642611684,0.0,0.0,0.0,0.0,0.0,0.00343642611684,0.0,0.00343642611684,0.0,0.00343642611684,0.0,0.0103092783505,0.0,0.020618556701,0.0309278350515,0.0137457044674,0.0103092783505,0.0103092783505,0.0,0.0,0.0,0.0,0.00343642611684,0.0,0.00687285223368,0.00343642611684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103092783505,0.0171821305842,0.0,0.0,0.0171821305842,0.0137457044674,0.00687285223368,0.0,0.0,0.00343642611684,0.00343642611684,0.0,0.0,0.0,0.0103092783505,0.0,0.0,0.00343642611684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00343642611684,0.0,0.0103092783505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0.0,4.0,16.0,12.0,0.0,0.0,12.0,3.0,0.0185185185185,0.0185185185185,0.0,0.00617283950617,0.0,0.00617283950617,0.0246913580247,0.0,0.0,0.00617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00617283950617,0.0,0.00617283950617,0.0,0.0,0.00617283950617,0.0,0.0,0.0185185185185,0.00617283950617,0.0123456790123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07407407407,0.561728395062,291.0,0.296296296296
if i die young,the band perry,0.0142045454545,0.0397727272727,0.0198863636364,0.0,0.0,0.0,0.0,0.0,0.00568181818182,0.0142045454545,0.0,0.0,0.0,0.00284090909091,0.0,0.0,0.0,0.00284090909091,0.00284090909091,0.0,0.0,0.00568181818182,0.0,0.0,0.0,0.00568181818182,0.0,0.0,0.0,0.00568181818182,0.0,0.00284090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.00284090909091,0.0,0.00284090909091,0.0,0.00852272727273,0.00284090909091,0.0,0.00284090909091,0.0,0.0113636363636,0.0,0.0,0.0,0.00284090909091,0.0,0.0511363636364,0.0,0.03125,0.0142045454545,0.00568181818182,0.00284090909091,0.0,0.0,0.00568181818182,0.0,0.0,0.0340909090909,0.00852272727273,0.00284090909091,0.00852272727273,0.0142045454545,0.0,0.0,0.0,0.00284090909091,0.0,0.0,0.0,0.00284090909091,0.0,0.0,0.00284090909091,0.0,0.00284090909091,0.0113636363636,0.0227272727273,0.0,0.0198863636364,0.0,0.0,0.00284090909091,0.0,0.0,0.00284090909091,0.0,0.00284090909091,0.0,0.0142045454545,0.0,0.0,0.00284090909091,0.0,0.0,0.0,0.0,0.0,0.00284090909091,0.0,0.0,0.0,0.0,0.00568181818182,0.0,0.0,0.0,0.0,0.0,0.00568181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1.0,41.0,17.0,0.0,0.0,12.0,5.0,0.0103626943005,0.0,0.00518134715026,0.0,0.0362694300518,0.0,0.00518134715026,0.0259067357513,0.0,0.00518134715026,0.0,0.0,0.00518134715026,0.0,0.0103626943005,0.0,0.0,0.0,0.0,0.0,0.00518134715026,0.0,0.0,0.0103626943005,0.0,0.0103626943005,0.0,0.0,0.0103626943005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51813471503,0.59067357513,351.0,0.20725388601
the only exception,paramore,0.0322580645161,0.00806451612903,0.0201612903226,0.00403225806452,0.0,0.0,0.0,0.0,0.0564516129032,0.00403225806452,0.0,0.0,0.0,0.00806451612903,0.0,0.00403225806452,0.0,0.00403225806452,0.0,0.0,0.00403225806452,0.0120967741935,0.00403225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00403225806452,0.0201612903226,0.0,0.0,0.0,0.0,0.0645161290323,0.0120967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.00403225806452,0.0,0.0,0.00403225806452,0.0,0.0,0.0161290322581,0.0,0.0806451612903,0.0241935483871,0.0120967741935,0.00403225806452,0.0,0.0,0.00403225806452,0.00403225806452,0.0,0.0201612903226,0.00403225806452,0.0,0.0,0.00806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241935483871,0.0,0.00806451612903,0.0,0.0120967741935,0.0,0.0120967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00403225806452,0.0,0.00806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00403225806452,0.00403225806452,0.0,0.0,0.0,0.00806451612903,0.0645161290323,0.00403225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00403225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,2.0,15.0,1.0,0.0,1.0,4.0,5.0,0.030612244898,0.0102040816327,0.0,0.0204081632653,0.0102040816327,0.0,0.0204081632653,0.0204081632653,0.0,0.0102040816327,0.0,0.0,0.0102040816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0102040816327,0.0,0.0,0.0204081632653,0.0,0.0,0.030612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89795918367,0.785714285714,248.0,0.377551020408
american honey,lady antebellum,0.0240384615385,0.0,0.0144230769231,0.0,0.0,0.0,0.0,0.0,0.00480769230769,0.00480769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144230769231,0.00480769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00480769230769,0.0,0.0,0.0144230769231,0.0,0.0,0.0,0.0,0.0,0.00480769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432692307692,0.0,0.0432692307692,0.0288461538462,0.00480769230769,0.0,0.0,0.0,0.0240384615385,0.0,0.0,0.00961538461538,0.0,0.0144230769231,0.00480769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288461538462,0.0,0.0144230769231,0.0,0.0240384615385,0.0144230769231,0.00480769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00480769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00961538461538,0.0144230769231,0.0,0.0,0.0,0.0,0.00480769230769,0.0,0.00480769230769,0.0,0.0,0.00480769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,7.0,34.0,12.0,0.0,0.0,3.0,1.0,0.0,0.031746031746,0.00793650793651,0.00793650793651,0.047619047619,0.0,0.0,0.00793650793651,0.015873015873,0.031746031746,0.0,0.00793650793651,0.00793650793651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00793650793651,0.015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14285714286,0.547619047619,206.0,0.349206349206
king of anything,sara bareilles,0.0166112956811,0.0431893687708,0.00996677740864,0.0,0.0,0.0,0.0,0.0,0.0863787375415,0.00996677740864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00332225913621,0.00332225913621,0.0,0.0,0.00332225913621,0.0,0.0,0.0,0.0,0.0,0.0431893687708,0.0,0.0,0.00332225913621,0.0,0.0,0.0,0.0,0.0132890365449,0.0,0.00664451827243,0.0132890365449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166112956811,0.0299003322259,0.0166112956811,0.0166112956811,0.0,0.0,0.0,0.0,0.00664451827243,0.0365448504983,0.0,0.0,0.00664451827243,0.00996677740864,0.0,0.0,0.0,0.00332225913621,0.0,0.0,0.0,0.0,0.0,0.0,0.0431893687708,0.0,0.00332225913621,0.00664451827243,0.00332225913621,0.00332225913621,0.00664451827243,0.00332225913621,0.0,0.0,0.0,0.0,0.0,0.0,0.00664451827243,0.0,0.0,0.0,0.0,0.0,0.00996677740864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00664451827243,0.0,0.0265780730897,0.00332225913621,0.0,0.0,0.0265780730897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00996677740864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,2.0,25.0,9.0,0.0,0.0,5.0,11.0,0.00751879699248,0.0,0.0,0.015037593985,0.0,0.0,0.00751879699248,0.0,0.00751879699248,0.0,0.0,0.0,0.00751879699248,0.0,0.00751879699248,0.0,0.0,0.00751879699248,0.0,0.0,0.0,0.015037593985,0.00751879699248,0.0,0.00751879699248,0.015037593985,0.0,0.0,0.00751879699248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16541353383,0.714285714286,301.0,0.278195488722
life after you,daughtry,0.0460122699387,0.00306748466258,0.00920245398773,0.0,0.00306748466258,0.0,0.0,0.0,0.0490797546012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00306748466258,0.0,0.0,0.0,0.0,0.0,0.0,0.00306748466258,0.0,0.0,0.0,0.00306748466258,0.0368098159509,0.0,0.0,0.0,0.021472392638,0.0,0.00306748466258,0.0,0.00613496932515,0.0153374233129,0.0,0.00306748466258,0.0,0.0,0.0,0.00306748466258,0.0,0.00306748466258,0.0,0.0153374233129,0.00306748466258,0.0245398773006,0.0184049079755,0.00306748466258,0.0,0.00306748466258,0.0,0.0184049079755,0.0,0.0,0.021472392638,0.00306748466258,0.0,0.0,0.0122699386503,0.00306748466258,0.0,0.0,0.0,0.00920245398773,0.0,0.0,0.0613496932515,0.0,0.0,0.021472392638,0.00306748466258,0.0,0.00306748466258,0.00306748466258,0.00920245398773,0.00306748466258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00613496932515,0.0,0.0,0.0,0.00306748466258,0.0,0.0122699386503,0.0,0.0,0.0,0.0,0.0,0.0,0.00306748466258,0.0,0.0,0.0490797546012,0.0,0.0,0.0,0.0,0.0,0.00920245398773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00920245398773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,3.0,20.0,11.0,0.0,0.0,8.0,8.0,0.0604026845638,0.00671140939597,0.0,0.0,0.00671140939597,0.0,0.0335570469799,0.0201342281879,0.00671140939597,0.0,0.0,0.0,0.0,0.0,0.0,0.0134228187919,0.0,0.00671140939597,0.0,0.0,0.0,0.00671140939597,0.0,0.0,0.00671140939597,0.0,0.00671140939597,0.0,0.0201342281879,0.0134228187919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77181208054,0.530201342282,326.0,0.288590604027
smile,uncle kracker,0.00931677018634,0.0621118012422,0.0155279503106,0.0,0.0,0.0,0.0,0.0,0.055900621118,0.00621118012422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00621118012422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00931677018634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055900621118,0.0,0.0403726708075,0.00931677018634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027950310559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00310559006211,0.0,0.0,0.0,0.0,0.0,0.0217391304348,0.0,0.0,0.0,0.0124223602484,0.00931677018634,0.00931677018634,0.0,0.0,0.0,0.0,0.0,0.00310559006211,0.0,0.0,0.0,0.00310559006211,0.00621118012422,0.0,0.0155279503106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00310559006211,0.0,0.0,0.0,0.0,0.0155279503106,0.0,0.0248447204969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,28.0,29.0,16.0,0.0,1.0,2.0,4.0,0.00540540540541,0.12972972973,0.0,0.0,0.027027027027,0.0,0.0108108108108,0.0,0.00540540540541,0.0,0.0,0.0,0.0702702702703,0.00540540540541,0.0108108108108,0.00540540540541,0.0,0.00540540540541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00540540540541,0.0,0.00540540540541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64324324324,0.432432432432,322.0,0.210810810811
teach me how to dougie,cali swag district,0.0332409972299,0.0803324099723,0.0470914127424,0.0,0.00277008310249,0.0,0.0,0.0,0.0249307479224,0.00138504155125,0.0,0.0,0.0,0.00554016620499,0.0,0.0,0.0,0.00554016620499,0.00415512465374,0.0,0.0,0.0124653739612,0.00138504155125,0.0,0.00831024930748,0.00277008310249,0.0,0.0,0.0,0.00138504155125,0.0,0.00138504155125,0.0,0.00415512465374,0.00138504155125,0.00277008310249,0.0,0.0,0.00277008310249,0.0,0.00138504155125,0.0,0.00415512465374,0.0,0.0,0.0,0.0,0.00138504155125,0.0,0.01108033241,0.0,0.0,0.0,0.01108033241,0.0,0.0193905817175,0.0263157894737,0.00554016620499,0.00138504155125,0.0,0.0,0.0,0.0,0.0,0.00415512465374,0.00138504155125,0.00138504155125,0.00415512465374,0.0124653739612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540166204986,0.00415512465374,0.00277008310249,0.00138504155125,0.00415512465374,0.00277008310249,0.00415512465374,0.00138504155125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00692520775623,0.0,0.00138504155125,0.0401662049861,0.0415512465374,0.0,0.0,0.0,0.0,0.00138504155125,0.0,0.0,0.00415512465374,0.0,0.0,0.0,0.0,0.00138504155125,0.0,0.0,0.00692520775623,0.0,0.00138504155125,0.0,0.0,0.0,0.00415512465374,0.0,0.00554016620499,0.0,0.0,0.00277008310249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,11.0,50.0,38.0,0.0,0.0,5.0,0.0,0.0181268882175,0.02416918429,0.00604229607251,0.00604229607251,0.0,0.00906344410876,0.012084592145,0.0634441087613,0.00906344410876,0.00302114803625,0.0,0.00302114803625,0.00604229607251,0.0,0.0,0.00906344410876,0.0,0.00302114803625,0.0,0.00302114803625,0.00604229607251,0.0,0.0,0.02416918429,0.0,0.0,0.00302114803625,0.00302114803625,0.0,0.00604229607251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95770392749,0.486404833837,720.0,0.368580060423
try sleeping with a broken heart,alicia keys,0.0215384615385,0.0369230769231,0.0123076923077,0.0,0.00923076923077,0.0,0.0,0.0,0.0584615384615,0.00307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369230769231,0.00307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.00615384615385,0.00307692307692,0.0,0.0,0.0,0.0,0.00923076923077,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0307692307692,0.00615384615385,0.0,0.00307692307692,0.0,0.0,0.0,0.0,0.0,0.00307692307692,0.00307692307692,0.0,0.0,0.00615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492307692308,0.00307692307692,0.0,0.00307692307692,0.0153846153846,0.0,0.0184615384615,0.0,0.0,0.0,0.0,0.0,0.00307692307692,0.0,0.0,0.0,0.0,0.00307692307692,0.00307692307692,0.0,0.00307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00307692307692,0.0,0.00307692307692,0.00307692307692,0.00307692307692,0.0,0.0,0.0,0.00307692307692,0.0,0.00307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,14.0,15.0,5.0,0.0,0.0,24.0,5.0,0.0641711229947,0.00534759358289,0.0641711229947,0.0,0.0,0.0106951871658,0.00534759358289,0.0106951871658,0.0,0.0,0.0,0.0,0.0641711229947,0.0,0.0,0.0,0.0,0.00534759358289,0.0,0.0,0.0641711229947,0.0,0.0,0.0,0.0,0.00534759358289,0.0160427807487,0.00534759358289,0.00534759358289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35294117647,0.417112299465,313.0,0.219251336898
lover lover,jerrod niemann,0.0286458333333,0.0520833333333,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0494791666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286458333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00260416666667,0.0,0.0,0.0,0.00260416666667,0.0,0.00520833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00520833333333,0.0,0.0,0.0,0.00520833333333,0.0,0.015625,0.0260416666667,0.0130208333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00260416666667,0.0,0.0,0.00260416666667,0.00260416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.00520833333333,0.0,0.0,0.0,0.03125,0.0,0.0208333333333,0.0,0.00260416666667,0.00520833333333,0.00260416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00260416666667,0.00520833333333,0.0,0.0,0.0,0.00260416666667,0.0,0.0,0.0,0.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0651041666667,0.0,0.0,0.0,0.0,0.0,0.00520833333333,0.0,0.00260416666667,0.0,0.0,0.0,0.0,0.0,0.00520833333333,0.0,0.0,0.00520833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,1.0,1.0,43.0,9.0,0.0,0.0,11.0,8.0,0.0619047619048,0.0,0.047619047619,0.0142857142857,0.0142857142857,0.052380952381,0.0142857142857,0.0190476190476,0.00952380952381,0.0190476190476,0.0047619047619,0.0,0.0,0.00952380952381,0.0047619047619,0.0047619047619,0.0,0.0,0.0,0.0142857142857,0.047619047619,0.0,0.0,0.0142857142857,0.0238095238095,0.00952380952381,0.0047619047619,0.0047619047619,0.0047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28571428571,0.347619047619,374.0,0.104761904762
rolling in the deep,adele,0.0103092783505,0.0395189003436,0.0137457044674,0.0,0.0120274914089,0.0,0.0,0.0,0.0515463917526,0.0257731958763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343642611684,0.00343642611684,0.0,0.00687285223368,0.0,0.0,0.0,0.0,0.00343642611684,0.0,0.0,0.0,0.0,0.00515463917526,0.0,0.0,0.0,0.0,0.0189003436426,0.0,0.0,0.00343642611684,0.0,0.0,0.0137457044674,0.0,0.0446735395189,0.0,0.0,0.0,0.0,0.0,0.0103092783505,0.0,0.0463917525773,0.0171821305842,0.00343642611684,0.0,0.0,0.0,0.00171821305842,0.0,0.0,0.0240549828179,0.0,0.0,0.00171821305842,0.00343642611684,0.0,0.0,0.0,0.00171821305842,0.00171821305842,0.0,0.0,0.0,0.0,0.0,0.0103092783505,0.0,0.0,0.00171821305842,0.0343642611684,0.00687285223368,0.00171821305842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171821305842,0.0,0.0,0.0,0.00171821305842,0.020618556701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171821305842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171821305842,0.00171821305842,0.00171821305842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,2.0,5.0,35.0,19.0,0.0,2.0,40.0,22.0,0.00333333333333,0.0,0.08,0.0,0.0,0.00333333333333,0.0,0.0133333333333,0.0,0.00666666666667,0.0,0.0,0.00666666666667,0.0,0.0366666666667,0.0,0.0,0.00666666666667,0.0,0.00666666666667,0.08,0.00333333333333,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.00333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,0.32,558.0,0.216666666667
party rock anthem,lmfao featuring lauren bennett and goonrock,0.00461893764434,0.00230946882217,0.00230946882217,0.0,0.0254041570439,0.00230946882217,0.0,0.0,0.0161662817552,0.0508083140878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00230946882217,0.0,0.0,0.0,0.00230946882217,0.00230946882217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00230946882217,0.00923787528868,0.00230946882217,0.0,0.0,0.013856812933,0.0,0.0,0.0,0.00692840646651,0.0,0.0,0.0184757505774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184757505774,0.0,0.0508083140878,0.013856812933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00461893764434,0.00230946882217,0.0,0.0,0.0,0.0,0.00230946882217,0.0,0.0,0.0,0.0,0.0,0.0230946882217,0.0,0.0900692840647,0.00692840646651,0.0184757505774,0.0,0.00692840646651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00230946882217,0.00230946882217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00230946882217,0.0,0.0,0.0,0.0,0.00461893764434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254041570439,0.0,0.0,0.00692840646651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,1.0,3.0,45.0,22.0,2.0,1.0,32.0,2.0,0.0208333333333,0.00833333333333,0.0375,0.00416666666667,0.0,0.00833333333333,0.00416666666667,0.0,0.0541666666667,0.0,0.0,0.0166666666667,0.025,0.00833333333333,0.00416666666667,0.00416666666667,0.00416666666667,0.0125,0.0,0.0,0.0208333333333,0.00416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50833333333,0.408333333333,424.0,0.175
