Jorja Interlude,Drake,"When you see them fall down But you pick 'em up You still let them touch the ground Don't worry, I swear They'll know you're trying to help 'em Tryna stay light on my toes Just ran a light in a Rolls Told me I'm lookin' exhausted You hit it right on the nose I'm tired of all of these niggas I'm tired of all of these hoes Worried 'bout takin' my lane They ain't even got on the road They turn they back and they leave you They gon' be back when they need you I practice good over evil Flippin' the script like a read-through Yeah, all of my brothers, we equal I play my part too, like a sequel You tell your niggas you got 'em on anything Question is, do they believe you? 'Specially when you never come through So much hate inside your heart We don't even know what we done to you We just know shit gettin' run through Never chase it, let it come to you You out here tellin' everybody everything You niggas move like the one-two, yeah When you see them fall down But you pick 'em up You still let them touch the ground Don't worry, I swear They'll know you're trying to help 'em They'll know you're trying to help 'em They'll know you're trying to help 'em They'll know you're trying to help 'em They'll know, they'll know And more chune for your headtop So watch how you speak on my name, you know?",y
Rent Money,Future,"Super! They go crazy, yeah They comin' in and out, in and out, in and out Trap spot boomin' Got the money comin' in, it ain't no issues I just fucked a rapper bitch, I should diss you Got the MAC-11 cocked, it got the kick too Servin' niggas like Doughbeezy in my house shoes Ya baby mama fuck me better when the rent's due I just fucked a rapper bitch, I should diss you She sucked my dick, she came home, I bet she kissed you Treat me like I'm Al Capone, nigga, fuck you John Gotti, Illuminati, nigga, fuck you I put a middle finger up, because, fuck you This money got me geekin' up, nigga, fuck you Red bottoms with the fur like Frank Luc I bought some VVS and she caught the chain flu I fucked this R&B bitch, I should thank you Yah, I was sippin' my codeine from the beginnin' She jocked my whole team, she seen who's winnin' We light Liv up on a Sunday, come see us livin' This for my dogs on the one way in penitentiaries Send a direct hit, you gotta pay attention I just lit my wrist up, I need some more attention She didn't wanna play fair, I put her on suspension I put a ki on Greyhound now I'm in a new dimension Offered her 25, keep tryin' to take some of my percentage I was petrified, you know my right wrist authentic I get glorified, that Richard Mille cost 250 I'm a big dog, it ain't no sense in holdin' back On my Usain Bolt shit, I ran up in yo' set Fuckin' with them strippers all in G5ive And as soon as the club closed we board the G5 I got scammers and junkies lined up on each side I got five percent tint on each side I tried to make it outta school on the East Side I'm on my Nicky Barnes shit, so it's fuck school I'm blowin' money real fast like Big Meech crew I like my hundreds stacked up, I like ‘em neat too They come in stuck together when they in the wrap still I fucked a rapper bitch, I was on a drug deal I fucked a rapper bitch, I was on a drug deal Got the money comin' in, it ain't no issues I just fucked a rapper bitch, I should diss you Got the MAC-11 cocked, it got the kick too Servin' niggas like Doughbeezy in my house shoes Ya baby mama fuck me better when the rent's due I just fucked a rapper bitch, I should diss you She sucked my dick, she came home, I bet she kissed you I fucked this R&B bitch, I should thank you Them bricks coming in like the John Doe crew They put a number on your head, they tryna stank you I'm ‘bout to take ‘em out the game, nigga fuck you They got me goin' insane, now it's fuck you I let my brother fuck your bitch, he got the dog food I damn near get half a ticket for a walk through I fuck dem Super Bowl bitches down in Houston I got this Westside freakin' like boostin' I built my empire up like Lucious Ayy gimme pounds, gimme bricks, I'm a nuisance I make the blogs with ya bitch 'cause I'm ruthless I make the blogs with ya bitch 'cause I'm ruthless Yah, I get cash money like I'm Mack Maine I just put a rapper bitch on game I be smokin' rapper weed with my gang I just slam dunked ya bitch, hall of fame Got the money comin' in, it ain't no issues I just fucked a rapper bitch, I should diss you Got the MAC-11 cocked, it got the kick too Servin' niggas like Doughbeezy in my house shoes Ya baby mama fuck me better when the rent's due I just fucked a rapper bitch, I should diss you She sucked my dick, she came home, I bet she kissed you I fucked this R&B bitch, I should thank you Nigga, with yo loud ass, bruh Yo, what's going on E The Big Frank Dog I know you be trippin', bruh I just got this lil, god damn, hoe with me, bruh Let me get a gram right quick; smoke that hoe out, right quick A gram? Man, if you don't get yo ass up outta here, nigga Get that nigga ass up outta here, man Nigga talkin' about he want a gram What, you wanna Grammy? Boy, you trippin'; you trippin', bruh Let me leave with a bag, then, I'm good for it You a goddamn fool; I can't do nothin' with no god damn $10 Get yo ass on outta here, man Try to come up here for no damn gram, nigga That's candy money nigga A gram!?",y
Lose You,Drake,"I don't care what society thinks. They're nothing anyway. They're no better than me. Out there you just have to fit into a pattern that somebody's already laid out for you. Life we live, you have to set your own patterns, your own ideals. You have to handle the whole job yourself. No snow tires, the Range slip-slide like Trick Daddy and Trina Oli North pull in, like, 10 million a season Queen Street visions that nobody believed in If we not on the charts, my XO niggas eatin' Fifty-two consecutive weekends, shout out to Weeknd The city gets stronger when everybody is speakin' Not when everybody out here beefin' We got it, now we just gotta keep it America's most wanted, man, I'm still on the run All these number ones and we still not the ones No hard feelings, but I'll still get you spun Went and got diplomas, and we still goin' dumb Please never label niggas who lay down for a livin' My competition, it's beyond offensive I'm in it for the glory, not the honor mention Not tryna be fourth and inches, I'm tryna go the distance Yeah, distance, I'm on a different mission This the remix to ""Ignition,"" hot and fresh out the kitchen How you forget to fill up with gas on the road to riches? Too overly ambitious, too late to fix it Too late for condolences when it's over with I need to start sayin' shit when I notice it Be open with people I need some closure with Be honest with myself and take ownership Opinions started to burn when tables started to turn I really used to feel like they loved a nigga at first Excitin' times, revitalized Trust this little light of mine is gonna shine positively I'm just takin' what God will give me Grateful like Jerry, Bob and Mickey Better attitude, we'll see where it gets me I know catchin' flies with honey is still sticky I wrote the book on world-class finesses And tasteful gestures and makin' efforts And never placin' second And even better knowin' you're first but then takin' second Inspirin' and never takin' credit I know I deserve more, I just never said it Two middle fingers as I make a exit, yeah Did I lose you? Did I? Did I? Did I lose you? Did I? Did I? Did I lose you? Winnin' is problematic People like you more when you workin' towards somethin' Not when you have it Way less support from my peers In recent years as I get established Unforgivin' times, but fuck it, I manage Why is my struggle different than others'? Only child that’s takin' care of his mother As health worsens and bills double That’s not respectable all of a sudden? I don’t get a pat on the back for the come up? What do you see when you see me? When did all the things I mean From the bottom of my heart start to lose meaning? Maybe I share it with too many people Back then it used to just feel like our secret Back when I would write And not think about how they receive it I be tryna manifest the things I needed And look, now, I mean, it's hard to believe it even for me But you're mindful of it all when your mind full of it all How they go from not wantin' me at all To wantin' to see me lose it all? Things get dark, but my aura just starts glowin' I'm overcome with emotions Ones I can't access when I'm stoned sober Jealous ones still envy and niggas turn king cobra I could only speak what I know of Man, we wrote the book on calculated thinkin' And icy Heineken drinkin', and rival neighborhoods linkin' And puttin' your trust in someone With the risk of financially sinkin' All you did was write the book on garbage-ass Rollies Ego strokin', picture postin' Claimin' that you'd do it for motivational purposes only But you just had to show me See, I know, 'cause I study you closely I know when someone lyin' I notice people standin' for nothin' and gettin' tired I know what we're both thinkin' even when you're quiet Sometimes I gotta just make sure that I didn't lose you Did I? Did I? Did I lose you? Did I? Did I? Did I lose you? This is the 6’s year Six hundreds instead of six, OVO You know we’ll be rockin' our asses out To my big brother Drizzy You know what I’m sayin'? More Life, 6 to the world, gang shit",y
I Got You,Bebe Rexha,"I can see you hurting I've been through the same thing Baby, don't you worry, I got you I just wanna know you Tell me all your secrets Lookin' like you need it Cause I got you, you, oh You, I got you, I got you Cause I got you, you, oh You, I got you, I got you We can get high, oh, nah-nah-nah We can get low, oh, nah-nah-nah Let me be your friend Baby, let me in Tell you no lies, oh, nah-nah-nah We can get lost, oh, nah-nah-nah Take it all off, oh, nah-nah-nah Let me be your friend Baby, let me in Give it to me all, oh, nah-nah-nah Tell me what you're thinkin' Always over thinkin' I just wanna love you, I got you Don't have to be so guarded Let's finish what we started It's all I ever wanted Cause I got you, you, oh You, I got you, I got you We can get high, oh, nah-nah-nah We can get low, oh, nah-nah-nah Let me be your friend Baby, let me in Tell you no lies, oh, nah-nah-nah We can get lost, oh, nah-nah-nah Take it all off, oh, nah-nah-nah Let me be your friend Baby, let me in Give it to me all, oh, nah-nah-nah Cause I got you, you, oh You, I got you, I got you I'd do the time for you Tell a lie for you Yeah, baby, that's what I do I'd walk the line for you Take a shot for you Yeah, baby, that's what I do Cause I got you, it's true I'd die for you, I'd die for you I got you We can get high, oh, nah-nah-nah We can get low, oh, nah-nah-nah Let me be your friend Baby, let me in Tell you no lies, oh, nah-nah-nah We can get lost, oh, nah-nah-nah Take it all off, oh, nah-nah-nah Let me be your friend Baby, let me in Give it to me all, oh, nah-nah-nah Cause I got you, you, oh You, I got you, I got you I got you, you, oh You, I got you, I got you, I got...",y
Not Nice,PARTYNEXTDOOR,"Oh-oh-oh-oh Oh-oh-oh-oh You've got some vacation time You and your girlfriend too badmind Bad, bad, bad, when you're both combined I don't know why you look so nice Girl you're not nice, you're rude Want me to feel like I'm new Want me to watch you do you Don't, girl, you look so nice But you're not nice, you're rude Look what you're putting me through I'd never do this to you I need to hold the corner and then slow whine it One time, yeah I need to hold the corner and then slow whine it One time, yeah You a real bad gyal weh nuh tek back chat And anything yuh say yuh can defend that You a real bad gyal weh nuh tek back chat And anything yuh say yuh can defend that too Right now we're just taking time Other things are on your mind And you want bad, bad, bad when I treat you right I don't care how you look so nice Girl you're not nice, you're rude Want me to feel like I'm new Want me to watch you do you Don't, girl, you look so nice But you're not nice, you're rude Look what you're putting me through I'd never do this to you I need to hold the corner and then slow whine it One time, yeah I need to hold the corner and then slow whine it One time, yeah You a real bad gyal weh nuh tek back chat And anything yuh say yuh can defend that You a real bad gyal weh nuh tek back chat And anything yuh say yuh can defend that too I need to hold the corner I need to, I need to, I need to, I need to I need to hold the corner and then slow whine it One time, yeah I need to hold the corner and then slow whine it One time, yeah 'Cause girl you're not nice, you're rude Want me to feel like I'm new Want me to watch you do you Don't, girl, you look so nice But you're not nice, you're rude Look what you're putting me through I'd never do this to you Do this to you, do this to you Oh-oh-oh-oh Oh-oh-oh-oh You look so nice But you're not nice, not nice, not nice...",y
Draco,Future,"You better not raise your voice at me You know I got a pimp degree Pluto Draco season with the bookbag Rat tat, got a little kick back Hundreds on hundreds got a good batch You ain't never ever get your bitch back You ain't never ever get your bitch back You ain't never ever get your bitch back You ain't never ever get your bitch back You ain't never ever get your bitch back Lamborghini doors when I lift off They done fucked around, got a nigga pissed off Nice little thot got a stiff arm Did the Heisman on the hoe got the stiff arm Fuck all that biting like Tyson or Holyfield Woah whoa whoa whoa whoa whoa A couple of pills and I got my soda filled Woah whoa whoa whoa whoa whoa Break out a sweat, I go head over heels for these mils Woah whoa whoa whoa whoa She thinks she the one but to me she ain't nothing but a thrill Whoa whoa whoa whoa whoa I've been drippin' like a God, what else? I been dodgin' all the flage, what else? I been fillin' up garages, what else? I gave her her first ménage, what else? Close your eyes eyes eyes I'm about to slide slide slide Wonder why why why I stay in the sky sky sky Pink molly, let me dance with her Freestylin', let me dance with her Sky Dweller, it was sentimental Rose gold, it was cinnamon Draco season with the bookbag Rat tat, got a little kick back Hundreds on hundreds, got a good batch You ain't never ever get your bitch back You ain't never ever get your bitch back You ain't never ever get your bitch back You ain't never ever get your bitch back You ain't never ever get your bitch back Fuck up my bitch by the change Want me to jump out the stage I wanna jump in the air You know the love ain’t fair You killin' then show us the proof I already got the juice Chain different colors like fruits I like to hang out the roof I got to train my bitches I'm putting chains on my bitches I'll pull some chain on the snitches I'm focused, I'm back on my mission Flex on a nigga, no apologies Molly off-white, done got to me Playing hockey with the ice in the Major League 35 bitches at the St. Reg Fall back shooter like KD Back in the kitchen with Curry Pullin' up wit Xan, can't hurt me Pineapple drink lookin' syrupy 56 nights, I was dirty Styrofoam cups servin' patients Heard you been talkin' bout the kid Knowin' damn well that’s a flagrant I cancel two bitches I got me some new bitches Come check out how I’m living I got me some new drippy I got me some new drip! She ain't got nothing to do with it I'll give my bitch to you If that what she mean to you Draco season with the bookbag Rat tat, got a little kick back Hundreds on hundreds, got a good batch You ain't never ever get your bitch back You ain't never ever get your bitch back You ain't never ever get your bitch back You ain't never ever get your bitch back You ain't never ever get your bitch back Draco season with the bookbag Rat tat, got a little kick back Hundreds on hundreds, got a good batch You ain't never ever get your bitch back You ain't never ever get your bitch back You ain't never ever get your bitch back You ain't never ever get your bitch back You ain't never ever get your bitch back Yacht cruisin' in the deep I'm twisted up, I got geeked Misbehaving with ya freak Can't tell she got teeth I was in her mouth like veneers Stop comparing my career Designer flooded through the crib Business furniture for real Bought a Fendi couch for my kids They just want to plug a nigga wig Charge a half a mil for the gig Middle fingers up, fuck the pigs Diamonds fallin' off me, let me jig Never falling off and never quit I retired cookin' up a brick Certified nigga out the six Who was wrapping dummies in the zone I was chargin' 10 for the strong Keep on goin' in on this song Keep an F&N at your home Lesson learned and we moving on I got Firm niggas, Al Capone Got my Chi niggas on the horn Downtown Atlanta I was born",y
How Not To,Dan + Shay,"I can honestly understand why it's over I can go through the motions of walking away I can give you the key and take my things back I can find plenty things to fill my days But I don't know how not to Think about you When it's late at night and quiet And I know that I ought to be the one who Is strong and just moves on But I'd probably turn down your road Knock, knock on your door Fall back in your arms Wake up in the morning Hatin' myself and the way that I can't help The way I still want you I just don't know how not to How not to How not to I just don't know how not to How not to How not to You're like second nature, baby, you're just like breathing Melody that you hear and you can't forget Time goes by and I still need you Yeah, you're worth the heartbreak and the regret But I don't know how not to Think about you When it's late at night and quiet And I know that I ought to be the one who Is strong and just moves on But I'd probably turn down your road Knock, knock on your door Fall back in your arms Wake up in the morning Hatin' myself and the way that I can't help The way I still want you I just don't know how not to How not to How not to I just don't know how not to How not to How not to How not to Mmmmmm Oh-oh-oh-oh",y
Let Me Love You,DJ Snake,"I used to believe We were burnin' on the edge of somethin' beautiful Somethin' beautiful Selling a dream Smoke and mirrors keep us waitin' on a miracle On a miracle Say, go through the darkest of days Heaven's a heartbreak away Never let you go, never let me down Oh, it's been a hell of a ride Driving the edge of a knife Never let you go, never let me down Don't you give up, nah-nah-nah I won't give up, nah-nah-nah Let me love you Let me love you Don't you give up, nah-nah-nah I won't give up, nah-nah-nah Let me love you Let me love you Oh baby, baby Don't fall asleep At the wheel, we've got a million miles ahead of us Miles ahead of us All that we need Is a rude awakening to know we're good enough yeah Know we're good enough Say go through the darkest of days Heaven's a heartbreak away Never let you go, never let me down Oh it's been a hell of a ride Driving the edge of a knife Never let you go, never let me down Don't you give up, nah-nah-nah I won't give up, nah-nah-nah Let me love you Let me love you Don't you give up, nah-nah-nah I won't give up, nah-nah-nah Let me love you Let me love you Oh baby, baby Don't you give up, nah-nah-nah I won't give up, nah-nah-nah Let me love you Let me love you Don't you give up, nah-nah-nah I won't give up, nah-nah-nah Let me love you Let me love you Oh baby, baby",y
Star Of The Show,Thomas Rhett,"Walking down the street, hand in mine It don't keep them other guys And their wandering eyes from looking at you That's alright and that's okay Who can blame 'em anyway? You're so pretty, and you ain't even got a clue Cause everywhere we go girl You're the star of the show And everybody's wondering and wanting to know What's your name? Who's that girl, with the prettiest smile in the world? Oh, what gets me the most is you don't even know That you are, you are, you are The star of the show You're the star of the show, yeah, baby Friday night on the town We walk in and you draw a crowd Even the band seems to sing for you Ease on up, order a drink, barkeep says its all on me You look at me and laugh Like you don't know what to do Baby you're so cute Cause everywhere we go girl You're the star of the show And everybody's wondering and wanting to know Whats your name? Who's that girl, with the prettiest smile in the world? Oh, what gets me the most is you don't even know That you are, you are, you are The star of the show, yeah You're the star of the show, baby, yeah yeah Even in a ponytail in a pair of jeans you look like a cover Of a magazine, baby you're the only one who doesn't see That everywhere we go girl You're the star of the show And everyone's wondering and wanting to know Whats your name? Who's that girl with the luckiest guy in the world? Oh, what gets me the most is you don't even know That you are, you are, you are You are, you are, you are, baby You are, you are, you are, you are The star of the show.. Don't you know, you're the star of the show, baby",y
Cheap Thrills,Sia,"Come on, come on, turn the radio on It's Friday night and I won't be long Gotta do my hair, put my make up on It's Friday night and I won't be long 'Til I hit the dance floor Hit the dance floor I got all I need No, I ain't got cash I ain't got cash But I got you baby Baby, I don't need dollar bills to have fun tonight Baby, I don't need dollar bills to have fun tonight But I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing Come on, come on, turn the radio on It's Saturday and I won't be long Gotta paint my nails, put my high heels on It's Saturday and I won't be long 'Til I hit the dance floor Hit the dance floor I got all I need No, I ain't got cash I ain't got cash But I got you baby Baby, I don't need dollar bills to have fun tonight Baby, I don't need dollar bills to have fun tonight I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing Oh, oh Baby, I don't need dollar bills to have fun tonight Baby, I don't need dollar bills to have fun tonight I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la",y
Love On The Brain,Rihanna,"And you got me like, ""Oh, what you want from me?"" And I tried to buy your pretty heart, but the price too high Baby you got me like ""Oh"" You love when I fall apart So you can put me together and throw me against the wall Baby you got me like i-i-i-i-i-i-i-i-i-hiii, woo i-i-i-i-i-i-i-i-i-hiii Don't you stop loving me Don't quit loving me Just start loving me Owwwwww And babe I’m fist-fighting with fire Just to get close to you Can we burn something babe And I run for miles just to get a taste Must be love on the brain That’s got me feeling this way It beats me black and blue but it fucks me so good And I can’t get enough Must be love on the brain yeah And it keeps cursing my name No matter what I do I’m no good without you And I can’t get enough Must be love on the..... brain Baby keep loving me Just love me Yeah, just love me All you need to do is love me, yeah Got me like, ah-ha-ha-owww I’m tired of being played like a violin What do I gotta do to get in your motherfuckin’ heart? Baby like i-i-i-i-i-i-i-i-i-hiii, woo i-i-i-i-i-i-i-i-i-hiii Baby you got me like i-i-i-i-i-i-i-i-i-hiii, woo i-i-i-i-i-i-i-i-i-hiii Don't you stop loving me Don't quit loving me Just start loving me Ooooooohhh And babe I’m fist-fighting with fire Just to get close to you Can we burn something babe And I run for miles just to get a taste Must be love on the brain That’s got me feeling this way It beats me black and blue but it fucks me so good And I can’t get enough Must be love on the brain yeah And it keeps cursing my name No matter what I do I’m no good without you And I can’t get enough Must be love on the.... brain",y
Location,Khalid,"Send me your location, let's Focus on communicating 'Cause I just need the time and place to come through Send me your location Let's ride the vibrations I don't need nothing else but you At times I wonder why I fool with you But this is new to me, this is new to you Initially, I didn't wanna fall for you Gather my attention it was all for you, so don't Take advantage, don't leave my heart damaged To understand that things go a little bit better when you plan it... oh Send me your location, let's Focus on communicating 'Cause I just need the time and place to come through Send me your location Let's ride the vibrations I don't need nothing else but you I don't wanna fall in love off of subtweets, so Let's get personal I got a lot of cool spots that we can go Tell me what's the move and I got you I'm only acting like this 'cause I like you Just give me the vibe to slide then Oh, I might make you mine by the night, and Send me your location, let's Focus on communicating 'Cause I just need the time and place to come through Send me your location Let's ride the vibrations I don't need nothing else but you Ride, ride, ride, come and vibe with me tonight I don't need nothing else but you Ride, ride, ride, come and vibe with me tonight I don't need nothing else but you Nothing else but you Do, do, do, do, do, do Oh, oh, mmm, mmm, mmm, mmm Oh, oh, oh Oh, oh, oh, mmm, mmm, mmm Do, do, do, do, do, do, do Do, do, do, do, do, do, do I don't need nothing else but you",y
Losin Control,Russ,"She's fallin' in love now, losin' control now Fightin' the truth, tryin' to hide But I think it's alright, girl Yeah, I think it's alright, girl She's fallin' in love now, losin' control now Fightin' the truth, tryin' to hide But I think it's alright, girl Yeah, I think it's alright, girl She's falling but she doesn't think he'll catch her 'Cause her last relationship was a disaster Accusations everyday she didn't know why All her calls would be ignored he's on his own time Shoulda ended it before it started All she ever got was broken hearted He was cheating on her tryna' flip it Back on her like a victim Now she all alone and starting over Now she got baggage on her shoulder But the new guy really loves her She loves him, but she doesn't trust herself anymore She's fallin' in love now, losin' control now Fightin' the truth, tryin' to hide But I think it's alright, girl Yeah, I think it's alright, girl She's fallin' in love now, losin' control now Fightin' the truth, tryin' to hide But I think it's alright, girl Yeah, I think it's alright, girl Despite her past, she can't help the attraction He tells her that he's nothing like the last one He redefines in every way what love is She fell for him and hasn't gotten up since Every now and then, she goes off, though Beating on his chest like a bongo He understands she's coming from a hurt place Answers all the questions on her survey Doesn't get jealous, doesn't break trust Doesn't call a hoe after hang-ups Gives her everything she ever wanted And even though she still feels haunted She's fallin' in love now, losin' control now Fightin' the truth, tryin' to hide But I think it's alright, girl Yeah, I think it's alright, girl She's fallin' in love now, losin' control now Fightin' the truth, tryin' to hide But I think it's alright, girl Yeah, I think it's alright, girl",y
Caroline,Aminé,"Listen man What's up? I heard you done got you a dime piece, man Hell naw, man One of them Beyoncé, Meagan Good types, man Nah, nah, nah Is that true, man? I just wanna know Probably not I mean, shit to be honest with you, man, she's a... Bad thang, fine as hell, thick as fuck Oh my god, that's my baby Caroline, you divine Mighty fine Shawty really blow the pipe Like a pro Aha, fuck you thought? Holy shit, I'm really lit It's looking like it's 'bout time to fuck it up Caroline, listen up, don't wanna hear About ya horoscope or what the future holds Shut up and shut up and Let's get gory, like a Tarantino movie Don't wanna talk it out, can we fuck it out? Cause we gon' be up all night, fuck a decaf You say I'm a tall thug, guess I'm a G-raffe If ya want safe-sex, baby use the knee pads Freaky with the sticky icky Baby give me kitty kitty Killa, westside nigga Boy you like 98 degrees And I'm 300, nigga keep ya feet runnin' I chief keef keef when I eat these beats Better boy get scurred Don't run up in my lane, I don't want you in my lane You a lame, get swerved Cause great scenes might be great But I love your bloopers And perfect's for the urgent Baby I want forever Caroline, don't you see that I want you to be my Bad thang, fine as hell, thick as fuck Oh my god, that's my baby Caroline, you divine Mighty fine Shawty really blow the pipe Like a pro Aha... what? Holy shit, I'm really lit It's looking like it's 'bout time to fuck it up Caroline, listen up, don't wanna hear About ya horoscope or what the future holds Shut up and shut up and Let's get gory, like a Tarantino movie Don't wanna talk it out, can we fuck it out? Cause we gon' be up all night, fuck a decaf You say I'm a tall thug, guess I'm a G-raffe If ya want safe-sex, baby use the knee pads Freaky with the sticky icky Baby give me kitty kitty Killa, westside nigga Boy you like 98 degrees And I'm 300, nigga keep ya feet runnin' I chief keef keef when I eat these beats Bet a boy get scurred Don't run up in my lane, I don't want you in my lane You a lame, get swerved Cause great scenes might be great But I love your bloopers And perfect's for the urgent Baby I want forever Caroline, don't you see that I want you to be my Bad thang, bad, bad, bad, bad thang, thang, thang, thang, thang Bad thang, thang, bad, bad, bad, b-b-bad, thang, thang Bad thang, thang, thang, bad, b-bad, bad thang, thang, thang Bad thang, thang, bad, bad, bad, b-b-bad",y
Tin Man,Miranda Lambert,Hey there Mr. Tin Man You don't know how lucky you are You shouldn't spend your whole life wishin' For something bound to fall apart Everytime you're feeling empty Better thank your lucky stars If you ever felt one breaking You'd never want a heart Oo-oo Oo-oo Oo Hey there Mr. Tin Man You don't know how lucky you are I've been on the road that you're on It didn't get me very far You ain't missing nothing 'Cause love is so damn hard Take it from me darling You don't want a heart Oo-oo Oo-oo Oo Hey there Mr. Tin Man I'm glad we talked this out You can take mine if you want it It's in pieces now By the way there Mr. Tin Man If you don't mind the scars You give me your armor And you can have my heart Oo-oo Oo-oo Oo,y
Good Drank,2 Chainz,"Uhh, alright I did it, hahah, yeah Used to treat my mattress like the ATM, yeah Bond number 9 that's my favorite scent, yeah Can't forget the kush, I'm talking OG, yeah Rest in peace to pop, he was an OG, oh yeah 285 I had that pack on me, uh I cannot forget I had that strap on me, yeah Rest in peace to my nigga Doe All we ever want to do is ball That was the easy part, we playing that Weezy hard We sit in the kitchen late, we tryna to make an escape Trying to make me a mil, so I'mma keep me a plate I told 'em shawty can leave, so I'mma keep me a rake So I'mma keep me a Wraith, my jewelry look like a lake Today I'm in the Maybach And that car came with some drapes You know I look like a safe, I put you back in your place I look you right in your face, sing to your bitch like I'm Drake Yeah Good drank, big knots Good drugs, I put a four on the rocks Drop top, no hot box 12 tried to pull me over, pink slips to the cops She said the molly give her thizz face Put the dick in her rib cage Whips out, Kunta Kinte Diamonds clear like Bombay Take your babies, no Harambe Play with keys like Doc Dre 3K like André And your girl, call her cum face It's Gucci! Huh huh! Your trunk in the front Well check this out my top in the trunk You play with my money Then check this out you’re poppin' the trunk Three mil in a month But I just did three years on a bunk Oh, you in a slump I'm headed to Oakland like Kevin Da Runt What is your point? Square with the stamp, fuck Kevin Durant Lay on on my trap Play with my cap and I'll knock off your hat I'm taking the cheese and killing the rats Gucci Mane, call me the cat with the racks I'm swervin', but I'm in back of the 'Bach I'm Persian, man I got hoes from Iraq I'm servin' I pay a bird for that He nervous, I ain't got no word for that He hurt and want all of his purses back He mixing the syrup with the Percocets She perfect and she got perky breasts I just want some of that turkey neck Trapper of the year, I'm from Bouldercrest You snitch of the year cause you told the best Good drank, big knots Good drugs, I put a four on the rocks Drop top, no hot box 12 tried to pull me over, pink slips to the cops She said the molly give her thizz face Put the dick in her rib cage Whips out Kunta Kinte Diamonds clear like Bombay Take your babies, no Harambe Play with keys like Doc Dre 3K like Andre And your girl, call her cum face Aye, Mike Dean This shit hard as fuck, bruh You a living legend, I appreciate that Aye, Guwop, I'm glad you home, cuz Quavo, you already know man You got next on these niggas double salute man True shit, 2 Chainz! Hair Weave Killer Daniel Son, the Necklace Don Chapo Jr I mean, I can go on for days",y
Trap Trap Trap,Rick Ross,"Beep, beep I'm sittin' at the red light My ankle monitor beepin' Hadn't been charged I think I see the beeper Mmm, bounce I took my roof off at the red light I took my roof off at the red light Trap, trap, trap, trap, trap, trap Trap, trap, trap, trap, trap, trap Brown bag legend 'cause it's all cash Brown bag legend when it's all cash Trap, trap, trap, trap, trap, trap Trap, trap, trap, trap, trap, trap First one on the block, woah, I need mine off the top, uh Overtown, he got shot, but he died in Opa-locka Couldn't save one lung, hit 'em up, hmm, hmm See the look on my face like Carol City one state Niggas hate on my sound, 'til I went the first round Then I earnt the Lombardi, ain't no fuckboys allowed Only fuck if she exclusive, her favorite rapper Lil Boosie To tell the truth I didn't ask, when it come to bitches I'm Gucci I'm the wrong one to rob, in the jungle I'm Nas In the label I'm Russ, in the trap I'm Rick Ross Double M, Goldman Sachs, just like Omar and Khloe You came down for the packs, I sent you back loaded I took my roof off at the red light I took my roof off at the red light I took my roof off at the red light Roof off at the red light Trap, trap, trap, trap, trap, trap Trap, trap Trap, trap, trap, trap, trap, trap Trap, trap, trap, trap, sheesh Brown bag legend 'cause it's all cash Brown bag legend when it's all cash Trap, trap, trap, trap, trap, trap Trap, trap, trap, trap, trap, trap I was tryna bet the whole map Out in Vegas, out the trap Niggas talkin' 'bout raidin' the trap Man, I'm 'bout to go ape in the trap Nigga, watch your babies in the trap Nigga cookin' oil base in the trap Young nigga slave in the trap Nigga run base, base in the trap I'm 'bout to get this shit movin', yeah Answer the door with the Woolie, yeah Wrist in the water, I need me a boat I'm 'bout to get this shit cruisin', yeah Stand at the stove 'til you're woozy, woozy Let's make a movie, movie, yeah Move, move, move Bitch, I'm richer than Tom Cruise, yeah So many different meds on me Fuck around, call the Fed on me Chk-chk, boom boom boom your head, homie, reds Draco got a lot of lead on it, you dead I took my roof off at the red light I took my roof off at the red light Trap, trap, trap, trap, trap, trap Trap, trap, trap, trap, trap, trap Brown bag legend 'cause it's all cash Brown bag legend when it's all cash Trap, trap, trap, trap, trap, trap Trap, trap, trap, trap, trap, trap Yeah, Wale though, uh, uh I ain't nothin' like the trap niggas, Goyard backpack nigga Uber crates 'til the Feds pull up, woo woo, cataracts, nigga I'm the type, holla at the wife Her body yours, but her soul is mine Adios, do a hundred 20 All she want is good dick and advice Wraith, scrappin' my tires, Jameson 'til I'm fried Famous here but I'm humble, Double M the Empire Renzel got me all day, I'm Kyrie, he LeBron James Tired niggas say Folarin ain't top I've been SportsCenter every day I ain't nothin' like them trap guys, I mean I kinda do bag dimes I kinda never do back down, leave a nigga high via rap lines Get a beat, leave it baptized, mob ties, but it's black lives Black lives, nigga, trap lives, gimme five on the black side I took my roof off at the red light I took my roof off at the red light I took my roof off at the red light Roof off at the red light Trap, trap, trap, trap, trap, trap Trap, trap Trap, trap, trap, trap, trap, trap Trap, trap, trap, trap, sheesh Brown bag legend 'cause it's all cash Brown bag legend when it's all cash Trap, trap, trap, trap, trap, trap Trap, trap, trap, trap, trap, trap",y
